companyFullName,companyLabelList,financeStage,companySize,city,salary,secondType,workYear,education,positionName,positionLables,positionAdvantage,maxsalary,minsalary,avesalary,name,belong
建信金融科技有限责任公司,"['绩效奖金', '带薪年假', '交通补助', '通讯津贴']",不需要融资,2000人以上,广州,15k-25k,交互,1-3年,本科,UI及交互设计师,"['移动互联网', '金融', 'UI', '交互', '设计', '用户体验']",银行系金融科技公司、六险一金、餐补,25k,15k,20.0,交互设计师,交互设计
北京京东世纪贸易有限公司,"['五险一金', '带薪年假', '免费班车', '定期体检']",上市公司,2000人以上,上海,25k-40k,交互,5-10年,不限,资深交互设计师-移动应用设计部,"['电商', '思维导图', 'Axure', 'DW', 'AI软件']",核心团队，领导牛，福利好,40k,25k,32.5,交互设计师,交互设计
竞技世界（北京）网络技术有限公司,"['节日礼物', '技能培训', '年底双薪', '年度旅游']",不需要融资,500-2000人,北京,20k-40k,交互,3-5年,本科,游戏交互设计师,"['游戏', '游戏交互', '交互']",免费三餐 / 免费停车,40k,20k,30.0,交互设计师,交互设计
新原子（深圳）科技有限公司,"['带薪年假', '交通补助', '绩效奖金', '晋升空间大']",未融资,15-50人,深圳,13k-25k,交互,3-5年,本科,高级交互设计师,"['网页交互', '界面设计']",五险一金、周末双休、加班补贴、节日福利,25k,13k,19.0,交互设计师,交互设计
恒大高科技集团有限公司,['无特殊要求'],未融资,500-2000人,深圳,20k-35k,交互,5-10年,本科,高级交互设计师,"['交互', '用户体验', 'UI']",包三餐 年终奖 领导好 大平台,35k,20k,27.5,交互设计师,交互设计
平安科技（深圳）有限公司,"['六险一金', '扁平化管理', '丰厚年终', '丰富技术交流']",不需要融资,2000人以上,深圳,12k-24k,交互,3-5年,本科,11319D-高级交互设计师,"['云计算', '交互', '用户体验', '设计']","五险一金,带薪年假,节日福利,绩效奖金",24k,12k,18.0,交互设计师,交互设计
上海漫微信息技术有限公司,"['年底双薪', '带薪年假', '专项奖金', '绩效奖金']",B轮,500-2000人,上海,15k-25k,交互,3-5年,本科,交互设计师-转产品经理,"['交互', '用户体验']",海底捞背景 研发团队强大,25k,15k,20.0,交互设计师,交互设计
易玩（上海）网络科技有限公司,"['年底双薪', '绩效奖金', '交通补助', '带薪年假']",B轮,50-150人,上海,20k-30k,交互,3-5年,本科,资深交互设计师-B端交互方向G00146,['游戏'],知名团队 福利好 环境优,30k,20k,25.0,交互设计师,交互设计
上海聚之信息科技有限公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",不需要融资,50-150人,上海,6k-10k,交互,应届毕业生,本科,UI设计师,"['交互', 'UI']","创意思维,美术功底深,有同行经验者优先",10k,6k,8.0,交互设计师,交互设计
北京博乐科技有限公司,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']",不需要融资,500-2000人,北京,15k-30k,交互,不限,不限,游戏UI设计师（必须游戏UI经验）,"['游戏', '交互', 'UI']","五险一金,13薪,奖金,补助福利多",30k,15k,22.5,交互设计师,交互设计
上海众言网络科技有限公司,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']",C轮,150-500人,上海,15k-30k,交互,3-5年,本科,交互设计师（产品经理）,"['交互', '用户体验', 'B端产品']",职业晋升 五险一金 团队建设 领导NICE,30k,15k,22.5,交互设计师,交互设计
广州百田信息科技有限公司,"['股票期权', '专项奖金', '年底双薪', '五险一金']",上市公司,500-2000人,广州,25k-35k,交互,5-10年,不限,游戏UE交互设计师（组长级）,['游戏交互'],核心项目，加班少，工作弹性，福利多,35k,25k,30.0,交互设计师,交互设计
百度时代网络技术（北京）有限公司,"['节日礼物', '技能培训', '免费班车', '绩效奖金']",上市公司,2000人以上,北京,20k-40k,交互,3-5年,本科,交互设计师,"['互联网金融', '银行', '用户体验', '界面设计', 'C端产品', 'B端产品']",弹性工作,40k,20k,30.0,交互设计师,交互设计
武汉小果科技有限公司,"['股票期权', '弹性工作', '节日礼物', '领导好']",天使轮,50-150人,武汉,7k-12k,交互,1-3年,本科,设计师（偏产品/交互）,"['移动互联网', '交互', 'B端产品']",行业top，自主研发，团队年轻，项目奖金,12k,7k,9.5,交互设计师,交互设计
北京悦活教育科技有限责任公司,"['地铁2分钟', '校内宿舍', '超大体育馆', '健康自助餐']",不需要融资,15-50人,北京,15k-25k,交互,1-3年,本科,UI 设计师,"['教育', '移动互联网', '交互', 'UI', 'B端产品', 'Sketch']",创新创造 发展广阔 年轻友爱 福利完善,25k,15k,20.0,交互设计师,交互设计
北京北大附中基础教育投资有限公司,"['带薪年假', '定期体检', '超大体育馆', '节日礼物']",不需要融资,50-150人,北京,15k-25k,交互,1-3年,本科,UI 设计师,"['教育', '移动互联网', 'UI', '用户体验', 'B端产品', 'C端产品']",创新教育 发展广阔 福利完善,25k,15k,20.0,交互设计师,交互设计
上海宫轩广告有限公司,['无特殊要求'],不需要融资,50-150人,济南,5k-10k,交互,1-3年,大专,ui交互设计师,"['电商', '游戏']",表现优异者可独立管理项目，参与公司分红,10k,5k,7.5,交互设计师,交互设计
广州久邦世纪科技有限公司,"['扁平管理', '弹性工作', '带薪年假', '绩效奖金']",不需要融资,500-2000人,广州,10k-20k,交互,不限,大专,游戏UI设计师,"['游戏', '交互', 'UI', '设计']","弹性工作,餐补晚餐,上市公司,水果零食",20k,10k,15.0,交互设计师,交互设计
深圳智度信息技术服务有限公司,"['绩效奖金', '带薪年假', '定期体检', '交通补助']",A轮,50-150人,深圳,15k-25k,交互,3-5年,本科,高级交互设计师UX,"['交互', '设计', '用户体验']",跨境风口 大牛团队 丰厚年终 广阔平台,25k,15k,20.0,交互设计师,交互设计
深圳易帆互动科技有限公司,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",不需要融资,150-500人,深圳,10k-20k,交互,1-3年,本科,3D手游交互设计师,"['游戏', '交互', '游戏交互']",大牛多 工作环境好 健身房私教,20k,10k,15.0,交互设计师,交互设计
上海昌投网络科技有限公司,"['技能培训', '股票期权', '绩效奖金', '扁平管理']",A轮,150-500人,上海,16k-30k,交互,3-5年,本科,UI设计师-中后台,"['UI', '交互']",六险一金 季度团建 周末双休 期权激励,30k,16k,23.0,交互设计师,交互设计
广州锋泽网络科技有限公司,['无特殊要求'],不需要融资,50-150人,广州,15k-25k,交互,5-10年,本科,高级交互设计师(UE交互）,"['Axure', 'Visio']",高新高福利,25k,15k,20.0,交互设计师,交互设计
秒针信息技术有限公司,"['六险一金', '年底双薪', '绩效奖金', '完成E轮融资']",D轮及以上,2000人以上,上海,10k-15k,交互,1-3年,本科,交互设计师,"['交互', 'Sketch', 'PS']",行业TOP;团队氛围，晋升空间；福利待遇,15k,10k,12.5,交互设计师,交互设计
数字广东网络建设有限公司,"['午餐补助', '定期体检', '通讯津贴', '绩效奖金']",不需要融资,500-2000人,广州,15k-25k,交互,3-5年,本科,交互设计师（Interaction design）,"['网页交互', '用户体验', 'Axure', 'Sketch']",公司核心业务，成长机会好,25k,15k,20.0,交互设计师,交互设计
杭州涂鸦信息技术有限公司,"['5星办公环境', '年底奖金', '团队牛B', '五险一金']",C轮,500-2000人,杭州,15k-30k,交互,3-5年,本科,交互设计师,['交互'],行业前景好 成长空间大,30k,15k,22.5,交互设计师,交互设计
上海豹云网络信息服务有限公司,['无特殊要求'],B轮,150-500人,上海,18k-35k,交互,5-10年,本科,ue交互设计师,"['交互', '移动交互', '网页交互']",年终奖、平台快速发展,35k,18k,26.5,交互设计师,交互设计
上海易宝软件有限公司深圳分公司,"['节日礼物', '技能培训', '岗位晋升', '年度旅游']",上市公司,150-500人,深圳,15k-25k,交互,3-5年,本科,交互设计师,"['用户体验', '交互']",项目稳定,25k,15k,20.0,交互设计师,交互设计
武汉极意网络科技有限公司,"['股票期权', '绩效奖金', '交通补助', '带薪年假']",B轮,50-150人,武汉,8k-16k,交互,3-5年,本科,UI设计师,"['交互', 'UI']","空间大,公司酷,福利好到爆",16k,8k,12.0,交互设计师,交互设计
上海域起网络科技有限公司,"['年底双薪', '带薪年假', '年度旅游', '领导好']",不需要融资,150-500人,上海,18k-35k,交互,5-10年,本科,游戏交互设计师,"['游戏', '交互', '移动交互']",环境优雅 团队佳,35k,18k,26.5,交互设计师,交互设计
浙江无端科技股份有限公司,"['节日礼物', '弹性工作', '扁平管理', '五险一金']",C轮,150-500人,杭州,12k-22k,交互,3-5年,本科,高级游戏UI设计师,"['游戏', '交互', 'UI', '设计']","扁平管理,五险一金,周末双休,下午茶",22k,12k,17.0,交互设计师,交互设计
杭州涂鸦信息技术有限公司,"['5星办公环境', '年底奖金', '团队牛B', '五险一金']",C轮,500-2000人,杭州,15k-30k,交互,5-10年,本科,交互设计师,"['电商', '移动互联网', '硬件交互', 'B端产品', '交互', '移动交互']","独角兽,不打卡,福利众多",30k,15k,22.5,交互设计师,交互设计
广州坚和网络科技有限公司,"['弹性上班时间', '五天工作制', '领导好', '活力四射']",C轮,150-500人,广州,8k-12k,交互,1-3年,大专,UI设计师,"['交互', 'UI', '设计']","弹性上班,大咖分享,福利好,导师制",12k,8k,10.0,交互设计师,交互设计
广州坚和网络科技有限公司,"['弹性上班时间', '五天工作制', '领导好', '活力四射']",C轮,150-500人,广州,8k-12k,交互,3-5年,本科,UI设计师,"['交互', 'UI', '用户体验']","弹性上班,大咖分享,福利好,导师制",12k,8k,10.0,交互设计师,交互设计
科大讯飞股份有限公司,"['绩效奖金', '股票期权', '专项奖金', '年底双薪']",上市公司,2000人以上,合肥,12k-16k,交互,3-5年,本科,交互设计师-消费者BG-合肥,"['交互', '移动交互', 'C端产品']",双休、年终奖等,16k,12k,14.0,交互设计师,交互设计
上海漫微信息技术有限公司,"['年底双薪', '带薪年假', '专项奖金', '绩效奖金']",B轮,500-2000人,上海,15k-30k,交互,3-5年,本科,ue交互设计师,"['移动互联网', '用户体验', '交互', '硬件交互']",工作氛围轻松 零食茶歇 节日福利,30k,15k,22.5,交互设计师,交互设计
携程计算机技术（上海）有限公司,"['绩效奖金', '股票期权', '五险一金', '交通补助']",上市公司,2000人以上,上海,16k-25k,交互,3-5年,本科,资深UI设计师,"['交互', 'UI']",健身房 带薪年假 海外旅游福利,25k,16k,20.5,交互设计师,交互设计
北京小米科技有限责任公司,"['快速成长', '免费班车', '扁平管理', '技能培训']",D轮及以上,2000人以上,北京,25k-35k,交互,5-10年,本科,小米商城-资深交互设计师,"['电商', '交互', '设计']",七险一金 弹性工作 核心项目,35k,25k,30.0,交互设计师,交互设计
鼎捷软件股份有限公司,"['带薪年假', '通讯津贴', '定期体检', '午餐补助']",上市公司,2000人以上,上海,15k-20k,交互,5-10年,大专,高级ux交互场景设计师,"['移动交互', '用户体验', 'B端产品', '动效设计']",福利待遇全；发展空间；平台稳定,20k,15k,17.5,交互设计师,交互设计
杭州同花顺数据开发有限公司,"['带薪年假', '定期体检', '免费班车', '领导好']",上市公司,2000人以上,杭州,20k-40k,交互,3-5年,本科,资深交互/视觉设计师,"['移动交互', 'C端产品', '界面设计', 'UI']",亿级流量，免费食堂班车健身房,40k,20k,30.0,交互设计师,交互设计
麦克优艾（北京）信息科技有限公司,"['年底双薪', '股票期权', '带薪年假', '年终分红']",未融资,15-50人,深圳,8k-16k,交互,1-3年,本科,深圳 - 交互设计师,"['交互', '用户体验']",弹性工作、气氛活跃、专业指导、年终奖励,16k,8k,12.0,交互设计师,交互设计
浙江无端科技股份有限公司,"['节日礼物', '弹性工作', '扁平管理', '五险一金']",C轮,150-500人,杭州,23k-45k,交互,3-5年,不限,交互动效设计师,['交互'],"扁平管理,五险一金,周末双休,下午茶",45k,23k,34.0,交互设计师,交互设计
深圳市有传科技有限公司,['无特殊要求'],天使轮,150-500人,深圳,20k-25k,交互,5-10年,本科,高级交互设计师,"['交互', '移动交互', '网页交互', 'B端产品']",技术大牛多 晋升空间大,25k,20k,22.5,交互设计师,交互设计
北京尽微至广信息技术有限公司,"['领导好', '扁平管理', '节日礼物', '美女多']",B轮,50-150人,北京,25k-40k,交互,5-10年,本科,高级交互设计师,['交互'],五险一金 独角兽公司,40k,25k,32.5,交互设计师,交互设计
上海域起网络科技有限公司,"['年底双薪', '带薪年假', '年度旅游', '领导好']",不需要融资,150-500人,上海,20k-40k,交互,3-5年,本科,游戏交互设计师,"['游戏', '游戏交互']",年终奖 补充公积金 补充商业保险,40k,20k,30.0,交互设计师,交互设计
深圳市富连网物联网智能家居有限公司,"['年底双薪', '带薪年假', '定期体检', '五险一金']",未融资,2000人以上,深圳,10k-20k,交互,3-5年,大专,UI/UE设计师,"['交互', '用户体验']",有前景的发展平台、大公司,20k,10k,15.0,交互设计师,交互设计
影石创新科技股份有限公司,"['年终分红', '股票期权', '五险一金', '岗位晋升']",D轮及以上,500-2000人,深圳,10k-20k,交互,1-3年,本科,交互设计师,['交互'],消费电子；智能硬件；跨境电商；3D大神,20k,10k,15.0,交互设计师,交互设计
深圳虾皮信息科技有限公司,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",上市公司,500-2000人,深圳,30k-50k,交互,5-10年,本科,UX&amp;UI 高级用户体验设计师 ( 供应链方向 ）,"['交互', '用户体验', 'UI']",外企范围 福利好 大牛多 空间大,50k,30k,40.0,交互设计师,交互设计
